"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Comments","Answer.English","Answer.country","Answer.paycode","Approve","Reject"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","20SONNVRH1KH1ZWIFOY6TV9Q0RRXOA","A2CNNBX9KLQUQJ","Submitted","Thu Oct 03 14:04:12 GMT 2013","Thu Oct 03 14:43:11 GMT 2013","Sun Oct 13 07:43:11 PDT 2013","","","","2339","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","b305590015j17"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","22TCSTMOFXRD5U0EPRPDTXJK2XNTQZ","A2L43QZ45QO1OX","Submitted","Thu Oct 03 15:42:43 GMT 2013","Thu Oct 03 18:51:53 GMT 2013","Sun Oct 13 11:51:53 PDT 2013","","","","11350","0% (0/1)","0% (0/0)","0% (0/0)","","yes","USA","c13dedcde5j102"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","247J51Y7QEOZSO8UPPJTSOF27B8CF3","A1FHLN84WI0N31","Submitted","Thu Oct 03 19:40:20 GMT 2013","Thu Oct 03 20:32:53 GMT 2013","Sun Oct 13 13:32:53 PDT 2013","","","","3153","100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA","d3a63c9e42c129"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","24M00OQKKA4IVIQUQ7T6E0E1G7KYYS","A3QC57KUVJP5EW","Submitted","Thu Oct 03 14:05:10 GMT 2013","Thu Oct 03 14:43:18 GMT 2013","Sun Oct 13 07:43:18 PDT 2013","","","","2288","100% (2/2)","0% (0/0)","0% (0/0)","","yes","USA","f26460106fg24"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","25H3TVOK5UFJIRG9ERFZLYQXH7E47E","A20DTE60NQAIBQ","Submitted","Thu Oct 03 14:13:04 GMT 2013","Thu Oct 03 14:40:23 GMT 2013","Sun Oct 13 07:40:23 PDT 2013","","","","1639","100% (1/1)","0% (0/0)","0% (0/0)","I got all the way to verb 11 and then the page I was on would not let me continue. I'm pretty upset about this since I already worked on it for 30 minutes and then was not allowed to complete it.","yes","USA","I got to verb 11, pushed continue multiple times, but it would not go to next page. My MTurk ID is A20DTE60NQAIBQ"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","26Q2AOO2GMMETE6IE53MCIAFIN1663","A343CNZGZBECUZ","Submitted","Thu Oct 03 14:09:37 GMT 2013","Thu Oct 03 14:43:31 GMT 2013","Sun Oct 13 07:43:31 PDT 2013","","","","2034","0% (0/0)","0% (0/0)","0% (0/0)","Good survey. No problems in videos being displayed !","yes","USA","b22433bfe9c32"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","27ZH57DZKPFEH4YF5QD2BL8NPIP3DP","A2EMRQGD2SOZ1M","Submitted","Thu Oct 03 14:18:58 GMT 2013","Thu Oct 03 17:16:40 GMT 2013","Sun Oct 13 10:16:40 PDT 2013","","","","10662","100% (2/2)","0% (0/0)","0% (0/0)","","yes","USA","i1414cfc23e99"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","28IS1CSTMOFX43A66PSE4DN2ZBCORD","A351P2O6QGTCS","Submitted","Thu Oct 03 15:53:57 GMT 2013","Thu Oct 03 16:33:47 GMT 2013","Sun Oct 13 09:33:47 PDT 2013","","","","2390","100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA","c3cbb61458b95"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","28SLWSBRI8IUOSGWXLAHYTLGJGVE2N","A248JGBG1U24Y8","Submitted","Thu Oct 03 14:33:09 GMT 2013","Thu Oct 03 15:13:39 GMT 2013","Sun Oct 13 08:13:39 PDT 2013","","","","2430","100% (2/2)","100% (1/1)","0% (0/0)","","yes","USA","iab964f0eh64"
"24192NJKM05BZ9BW5BN2MTPBFETAFN","22OWJ5OPB0YVTPQ0A927KP9U3GAX5M","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.25","Thu Oct 03 14:00:50 GMT 2013","40","BatchId:1284637;","14400","864000","Tue Oct 08 14:00:50 GMT 2013","","","298KPEIB9BAWYI4ZD3WV3UD82OI0XU","A1WLI7CKOMX23Y","Submitted","Thu Oct 03 14:23:00 GMT 2013","Thu Oct 03 15:40:26 GMT 2013","Sun Oct 13 08:40:26 PDT 2013","","","","4646","100% (2/2)","0% (0/0)","0% (0/0)","Thank you for the survey good luck on research. Have a good day.","yes","USA","a9d69eabai51"
